ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
STP,Sao Tome and Principe,total,Drinking water,2016,1.39913,2843.32528,Unimproved
SWZ,Eswatini,total,Sanitation,2016,61.59084,686118.25535,At least basic
SWZ,Eswatini,total,Drinking water,2016,67.58835,752930.14576,At least basic
SWZ,Eswatini,total,Sanitation,2016,21.84105,243307.96871,Limited service
SWZ,Eswatini,total,Drinking water,2016,9.07145,101055.43891,Limited service
SWZ,Eswatini,total,Sanitation,2016,6.91311,77011.66812,Open defecation
SWZ,Eswatini,total,Drinking water,2016,12.70751,141560.93515,Surface water
SWZ,Eswatini,total,Sanitation,2016,9.655,107556.10881,Unimproved
SWZ,Eswatini,total,Drinking water,2016,10.63268,118447.44141,Unimproved
TLS,Timor-Leste,total,Sanitation,2016,52.436,639346.43662,At least basic
TLS,Timor-Leste,total,Drinking water,2016,77.5208,945202.55943,At least basic
TLS,Timor-Leste,total,Sanitation,2016,8.8408,107794.92463,Limited service
TLS,Timor-Leste,total,Drinking water,2016,2.95354,36012.24444,Limited service
TLS,Timor-Leste,total,Sanitation,2016,20.93946,255312.53146,Open defecation
TLS,Timor-Leste,total,Drinking water,2016,4.62643,56409.58538,Surface water
TLS,Timor-Leste,total,Sanitation,2016,17.78373,216835.12355,Unimproved
TLS,Timor-Leste,total,Drinking water,2016,14.89923,181664.63736,Unimproved
TUN,Tunisia,total,Sanitation,2016,17.33906,1959996.92741,Basic service
TUN,Tunisia,total,Drinking water,2016,17.08913,1931745.5515,Basic service
TUN,Tunisia,total,Sanitation,2016,3.19775,361471.99442,Limited service
TUN,Tunisia,total,Drinking water,2016,2.64634,299140.78383,Limited service
TUN,Tunisia,total,Sanitation,2016,0.77614,87734.43285,Open defecation
TUN,Tunisia,total,Sanitation,2016,75.84911,8573939.23462,Safely managed service
TUN,Tunisia,total,Drinking water,2016,78.35491,8857194.03723,Safely managed service
TUN,Tunisia,total,Drinking water,2016,0.03466,3917.65624,Surface water
TUN,Tunisia,total,Sanitation,2016,2.83794,320799.41138,Unimproved
TUN,Tunisia,total,Drinking water,2016,1.87496,211943.97143,Unimproved
TZA,United Republic of Tanzania,total,Drinking water,2016,54.80741,29074908.6942,At least basic
TZA,United Republic of Tanzania,total,Sanitation,2016,4.08084,2164852.19644,Basic service
TZA,United Republic of Tanzania,total,Sanitation,2016,15.29558,8114187.07805,Limited service
TZA,United Republic of Tanzania,total,Drinking water,2016,11.34805,6020055.31888,Limited service
TZA,United Republic of Tanzania,total,Sanitation,2016,11.00086,5835872.48608,Open defecation
TZA,United Republic of Tanzania,total,Sanitation,2016,23.10593,12257520.42202,Safely managed service
TZA,United Republic of Tanzania,total,Drinking water,2016,14.15414,7508664.79427,Surface water
TZA,United Republic of Tanzania,total,Sanitation,2016,46.51679,24676799.81953,Unimproved
TZA,United Republic of Tanzania,total,Drinking water,2016,19.69039,10445602.81599,Unimproved
UKR,Ukraine,total,Sanitation,2016,30.31038,13552897.0381,Basic service
UKR,Ukraine,total,Drinking water,2016,4.91535,2197834.65238,Basic service
UKR,Ukraine,total,Sanitation,2016,2.2565,1008966.87472,Limited service
UKR,Ukraine,total,Drinking water,2016,5.63776,2520852.39057,Limited service
UKR,Ukraine,total,Sanitation,2016,0,0,Open defecation
UKR,Ukraine,total,Sanitation,2016,67.25893,30073962.12305,Safely managed service
UKR,Ukraine,total,Drinking water,2016,88.80873,39709676.18388,Safely managed service
UKR,Ukraine,total,Drinking water,2016,0.30222,135133.75803,Surface water
UKR,Ukraine,total,Sanitation,2016,0.17418,77881.96189,Unimproved
UKR,Ukraine,total,Drinking water,2016,0.33594,150211.01335,Unimproved
UZB,Uzbekistan,total,Sanitation,2016,100,31441754,At least basic
UZB,Uzbekistan,total,Drinking water,2016,38.7998,12199339.15254,Basic service
UZB,Uzbekistan,total,Sanitation,2016,0,0,Limited service
UZB,Uzbekistan,total,Drinking water,2016,0,0,Limited service
UZB,Uzbekistan,total,Sanitation,2016,0,0,Open defecation
UZB,Uzbekistan,total,Drinking water,2016,58.88147,18513365.70703,Safely managed service
UZB,Uzbekistan,total,Drinking water,2016,2.31873,729049.13979,Surface water
UZB,Uzbekistan,total,Sanitation,2016,0,0,Unimproved
UZB,Uzbekistan,total,Drinking water,2016,0,0,Unimproved
VNM,Viet Nam,total,Sanitation,2016,82.59892,77345994.67963,At least basic
VNM,Viet Nam,total,Drinking water,2016,94.10246,88117960.18866,At least basic
VNM,Viet Nam,total,Sanitation,2016,3.73274,3495352.22732,Limited service
VNM,Viet Nam,total,Drinking water,2016,0,0,Limited service
VNM,Viet Nam,total,Sanitation,2016,3.00711,2815866.54991,Open defecation
VNM,Viet Nam,total,Drinking water,2016,0,0,Surface water
VNM,Viet Nam,total,Sanitation,2016,10.66124,9983227.49453,Unimproved
VNM,Viet Nam,total,Drinking water,2016,5.89753,5522476.82608,Unimproved
VUT,Vanuatu,total,Sanitation,2016,53.14822,147925.31496,At least basic
VUT,Vanuatu,total,Drinking water,2016,90.66153,252334.60871,At least basic
VUT,Vanuatu,total,Sanitation,2016,15.6009,43421.3476,Limited service
VUT,Vanuatu,total,Drinking water,2016,1.05914,2947.85286,Limited service
VUT,Vanuatu,total,Sanitation,2016,0.58183,1619.37817,Open defecation
VUT,Vanuatu,total,Drinking water,2016,7.5522,21019.74309,Surface water
VUT,Vanuatu,total,Sanitation,2016,30.66906,85359.95758,Unimproved
VUT,Vanuatu,total,Drinking water,2016,0.72713,2023.80439,Unimproved
ZMB,Zambia,total,Sanitation,2016,30.16563,4936137.53621,At least basic
ZMB,Zambia,total,Drinking water,2016,62.16721,10172699.64253,At least basic
ZMB,Zambia,total,Sanitation,2016,17.65919,2889653.30545,Limited service
ZMB,Zambia,total,Drinking water,2016,5.75669,941993.67499,Limited service
ZMB,Zambia,total,Sanitation,2016,14.29453,2339078.65488,Open defecation
ZMB,Zambia,total,Drinking water,2016,9.09408,1488105.07377,Surface water
ZMB,Zambia,total,Sanitation,2016,37.88064,6198579.6409,Unimproved
ZMB,Zambia,total,Drinking water,2016,22.98202,3760650.74878,Unimproved
ZWE,Zimbabwe,total,Sanitation,2016,10.65128,1494411.11006,Basic service
ZWE,Zimbabwe,total,Drinking water,2016,34.28528,4810340.89413,Basic service
ZWE,Zimbabwe,total,Sanitation,2016,27.51846,3860933.61824,Limited service
ZWE,Zimbabwe,total,Drinking water,2016,12.81507,1797997.88147,Limited service
ZWE,Zimbabwe,total,Sanitation,2016,25.08279,3519200.55216,Open defecation
ZWE,Zimbabwe,total,Sanitation,2016,26.87791,3771061.47863,Safely managed service
ZWE,Zimbabwe,total,Drinking water,2016,30.18368,4234872.71208,Safely managed service
ZWE,Zimbabwe,total,Drinking water,2016,6.72903,944106.34061,Surface water
ZWE,Zimbabwe,total,Sanitation,2016,9.86955,1384731.2426,Unimproved
ZWE,Zimbabwe,total,Drinking water,2016,15.98693,2243020.17312,Unimproved
